Date,Time,Close
17/05/2016,11:45:00 AM,2052.5
17/05/2016,12:00:00 PM,2052.75
17/05/2016,12:15:00 PM,2053.5
17/05/2016,12:30:00 PM,2053.5
17/05/2016,12:45:00 PM,2047.25
17/05/2016,1:00:00 PM,2045.75
17/05/2016,1:15:00 PM,2041
17/05/2016,1:30:00 PM,2041.5
17/05/2016,1:45:00 PM,2043
17/05/2016,2:00:00 PM,2043
17/05/2016,2:15:00 PM,2039
17/05/2016,2:30:00 PM,2041.75
17/05/2016,2:45:00 PM,2043.5
17/05/2016,3:00:00 PM,2044.25
17/05/2016,3:30:00 PM,2044.5
17/05/2016,3:45:00 PM,2044.5
18/05/2016,9:30:00 AM,2048.5
18/05/2016,9:45:00 AM,2045
18/05/2016,10:00:00 AM,2046.75
18/05/2016,10:15:00 AM,2050
18/05/2016,10:30:00 AM,2050.5
18/05/2016,10:45:00 AM,2048
18/05/2016,11:00:00 AM,2047.75
18/05/2016,11:15:00 AM,2047.5
18/05/2016,11:30:00 AM,2049.5
18/05/2016,11:45:00 AM,2052.75
18/05/2016,12:00:00 PM,2053.25
18/05/2016,12:15:00 PM,2056
18/05/2016,12:30:00 PM,2056.75
18/05/2016,12:45:00 PM,2053.75
18/05/2016,1:00:00 PM,2041.25
18/05/2016,1:15:00 PM,2034
18/05/2016,1:30:00 PM,2038
18/05/2016,1:45:00 PM,2041.25
18/05/2016,2:00:00 PM,2039.75
18/05/2016,2:15:00 PM,2035.25
18/05/2016,2:30:00 PM,2038.5
18/05/2016,2:45:00 PM,2044
18/05/2016,3:00:00 PM,2042.5
18/05/2016,3:30:00 PM,2043
18/05/2016,3:45:00 PM,2043.25
19/05/2016,9:30:00 AM,2030.5
19/05/2016,9:45:00 AM,2024.75
19/05/2016,10:00:00 AM,2023.5
19/05/2016,10:15:00 AM,2025.75
19/05/2016,10:30:00 AM,2023.75
19/05/2016,10:45:00 AM,2027
19/05/2016,11:00:00 AM,2029.75
19/05/2016,11:15:00 AM,2027.75
19/05/2016,11:30:00 AM,2027
19/05/2016,11:45:00 AM,2025
19/05/2016,12:00:00 PM,2029.25
19/05/2016,12:15:00 PM,2029.75
19/05/2016,12:30:00 PM,2033
19/05/2016,12:45:00 PM,2031
19/05/2016,1:00:00 PM,2035.25
19/05/2016,1:15:00 PM,2035.75
19/05/2016,1:30:00 PM,2032
19/05/2016,1:45:00 PM,2030.25
19/05/2016,2:00:00 PM,2035
19/05/2016,2:15:00 PM,2035.75
19/05/2016,2:30:00 PM,2035.5
19/05/2016,2:45:00 PM,2036.5
19/05/2016,3:00:00 PM,2039
19/05/2016,3:30:00 PM,2038.5
19/05/2016,3:45:00 PM,2039
20/05/2016,9:30:00 AM,2051.75
20/05/2016,9:45:00 AM,2050.75
20/05/2016,10:00:00 AM,2052
20/05/2016,10:15:00 AM,2053.5
20/05/2016,10:30:00 AM,2054.75
20/05/2016,10:45:00 AM,2052.75
20/05/2016,11:00:00 AM,2051.5
20/05/2016,11:15:00 AM,2052.5
20/05/2016,11:30:00 AM,2052.75
20/05/2016,11:45:00 AM,2052.25
20/05/2016,12:00:00 PM,2051.75
20/05/2016,12:15:00 PM,2050
20/05/2016,12:30:00 PM,2049
20/05/2016,12:45:00 PM,2048.75
20/05/2016,1:00:00 PM,2049.5
20/05/2016,1:15:00 PM,2052.25
20/05/2016,1:30:00 PM,2050.5
20/05/2016,1:45:00 PM,2049.25
20/05/2016,2:00:00 PM,2047.25
20/05/2016,2:15:00 PM,2045.5
20/05/2016,2:30:00 PM,2047
20/05/2016,2:45:00 PM,2049
20/05/2016,3:00:00 PM,2050
20/05/2016,3:30:00 PM,2050.25
20/05/2016,3:45:00 PM,2050
23/05/2016,9:30:00 AM,2048.75
23/05/2016,9:45:00 AM,2048.25
23/05/2016,10:00:00 AM,2050
23/05/2016,10:15:00 AM,2050.75
23/05/2016,10:30:00 AM,2046.75
23/05/2016,10:45:00 AM,2046.5
23/05/2016,11:00:00 AM,2047.25
23/05/2016,11:15:00 AM,2048.5
23/05/2016,11:30:00 AM,2049.25
23/05/2016,11:45:00 AM,2049.75
23/05/2016,12:00:00 PM,2050.75
23/05/2016,12:15:00 PM,2049.75
23/05/2016,12:30:00 PM,2048.75
23/05/2016,12:45:00 PM,2049.5
23/05/2016,1:00:00 PM,2049.75
23/05/2016,1:15:00 PM,2051
23/05/2016,1:30:00 PM,2051.25
23/05/2016,1:45:00 PM,2049.5
23/05/2016,2:00:00 PM,2048
23/05/2016,2:15:00 PM,2047.5
23/05/2016,2:30:00 PM,2048
23/05/2016,2:45:00 PM,2046
23/05/2016,3:00:00 PM,2045.25
23/05/2016,3:30:00 PM,2044.75
23/05/2016,3:45:00 PM,2045
24/05/2016,9:30:00 AM,2070
24/05/2016,9:45:00 AM,2070.75
24/05/2016,10:00:00 AM,2070
24/05/2016,10:15:00 AM,2070.75
24/05/2016,10:30:00 AM,2070.25
24/05/2016,10:45:00 AM,2072.75
24/05/2016,11:00:00 AM,2072
24/05/2016,11:15:00 AM,2071.25
24/05/2016,11:30:00 AM,2071.75
24/05/2016,11:45:00 AM,2073.5
24/05/2016,12:00:00 PM,2073.25
24/05/2016,12:15:00 PM,2072.5
24/05/2016,12:30:00 PM,2071
24/05/2016,12:45:00 PM,2071.25
24/05/2016,1:00:00 PM,2072.25
24/05/2016,1:15:00 PM,2071.5
24/05/2016,1:30:00 PM,2071
24/05/2016,1:45:00 PM,2072.5
24/05/2016,2:00:00 PM,2074.25
24/05/2016,2:15:00 PM,2075.75
24/05/2016,2:30:00 PM,2074.75
24/05/2016,2:45:00 PM,2073
24/05/2016,3:00:00 PM,2075.5
24/05/2016,3:30:00 PM,2075.75
24/05/2016,3:45:00 PM,2075
25/05/2016,9:30:00 AM,2088.75
25/05/2016,9:45:00 AM,2088.75
25/05/2016,10:00:00 AM,2087.25
25/05/2016,10:15:00 AM,2087
25/05/2016,10:30:00 AM,2087
25/05/2016,10:45:00 AM,2087.75
25/05/2016,11:00:00 AM,2087.25
25/05/2016,11:15:00 AM,2086.5
25/05/2016,11:30:00 AM,2087.25
25/05/2016,11:45:00 AM,2088
25/05/2016,12:00:00 PM,2090.5
25/05/2016,12:15:00 PM,2090.5
25/05/2016,12:30:00 PM,2090.75
25/05/2016,12:45:00 PM,2090.75
25/05/2016,1:00:00 PM,2089
25/05/2016,1:15:00 PM,2090
25/05/2016,1:30:00 PM,2090.25
25/05/2016,1:45:00 PM,2087
25/05/2016,2:00:00 PM,2087.25
25/05/2016,2:15:00 PM,2092.5
25/05/2016,2:30:00 PM,2089.5
25/05/2016,2:45:00 PM,2086.75
25/05/2016,3:00:00 PM,2087.25
25/05/2016,3:30:00 PM,2088
25/05/2016,3:45:00 PM,2088.75
26/05/2016,9:30:00 AM,2089
26/05/2016,9:45:00 AM,2085
26/05/2016,10:00:00 AM,2086.25
26/05/2016,10:15:00 AM,2087.75
26/05/2016,10:30:00 AM,2088
26/05/2016,10:45:00 AM,2087
26/05/2016,11:00:00 AM,2087
26/05/2016,11:15:00 AM,2086
26/05/2016,11:30:00 AM,2086.5
26/05/2016,11:45:00 AM,2086
26/05/2016,12:00:00 PM,2085.75
26/05/2016,12:15:00 PM,2087.75
26/05/2016,12:30:00 PM,2087.5
26/05/2016,12:45:00 PM,2087.75
26/05/2016,1:00:00 PM,2089
26/05/2016,1:15:00 PM,2088.75
26/05/2016,1:30:00 PM,2088.25
26/05/2016,1:45:00 PM,2088.5
26/05/2016,2:00:00 PM,2088.75
26/05/2016,2:15:00 PM,2089
26/05/2016,2:30:00 PM,2088.75
26/05/2016,2:45:00 PM,2087.75
26/05/2016,3:00:00 PM,2090
26/05/2016,3:30:00 PM,2090.5
26/05/2016,3:45:00 PM,2090.75
27/05/2016,9:30:00 AM,2093
27/05/2016,9:45:00 AM,2092.25
27/05/2016,10:00:00 AM,2091.75
27/05/2016,10:15:00 AM,2094
27/05/2016,10:30:00 AM,2094
27/05/2016,10:45:00 AM,2094.25
27/05/2016,11:00:00 AM,2094.5
27/05/2016,11:15:00 AM,2095.25
27/05/2016,11:30:00 AM,2094.5
27/05/2016,11:45:00 AM,2094
27/05/2016,12:00:00 PM,2093.5
27/05/2016,12:15:00 PM,2093.5
27/05/2016,12:30:00 PM,2093
27/05/2016,12:45:00 PM,2091.5
27/05/2016,1:00:00 PM,2092
27/05/2016,1:15:00 PM,2093.5
27/05/2016,1:30:00 PM,2091.75
27/05/2016,1:45:00 PM,2093.25
27/05/2016,2:00:00 PM,2093.75
27/05/2016,2:15:00 PM,2093.75
27/05/2016,2:30:00 PM,2095.25
27/05/2016,2:45:00 PM,2096.75
27/05/2016,3:00:00 PM,2097.5
27/05/2016,3:30:00 PM,2098
27/05/2016,3:45:00 PM,2098.5
30/05/2016,9:30:00 AM,2100.75
30/05/2016,9:45:00 AM,2100.75
30/05/2016,10:00:00 AM,2101.25
30/05/2016,10:15:00 AM,2102.25
30/05/2016,10:30:00 AM,2102.25
30/05/2016,10:45:00 AM,2102.25
30/05/2016,11:00:00 AM,2101.75
30/05/2016,11:15:00 AM,2102.25
30/05/2016,11:30:00 AM,2101.75
30/05/2016,11:45:00 AM,2102
31/05/2016,9:30:00 AM,2096.75
31/05/2016,9:45:00 AM,2097.25
31/05/2016,10:00:00 AM,2093.5
31/05/2016,10:15:00 AM,2094.5
31/05/2016,10:30:00 AM,2095.25
31/05/2016,10:45:00 AM,2092.75
31/05/2016,11:00:00 AM,2092
31/05/2016,11:15:00 AM,2092
31/05/2016,11:30:00 AM,2092
31/05/2016,11:45:00 AM,2091.75
31/05/2016,12:00:00 PM,2092
31/05/2016,12:15:00 PM,2094.25
31/05/2016,12:30:00 PM,2093.75
31/05/2016,12:45:00 PM,2092.25
31/05/2016,1:00:00 PM,2087.5
31/05/2016,1:15:00 PM,2089.25
31/05/2016,1:30:00 PM,2088
31/05/2016,1:45:00 PM,2087.25
31/05/2016,2:00:00 PM,2088.25
31/05/2016,2:15:00 PM,2091.25
31/05/2016,2:30:00 PM,2093.5
31/05/2016,2:45:00 PM,2093
31/05/2016,3:00:00 PM,2094.75
31/05/2016,3:30:00 PM,2095
31/05/2016,3:45:00 PM,2094.5
1/6/16,9:30:00 AM,2088.5
1/6/16,9:45:00 AM,2091
1/6/16,10:00:00 AM,2094
1/6/16,10:15:00 AM,2092.5
1/6/16,10:30:00 AM,2091.5
1/6/16,10:45:00 AM,2092
1/6/16,11:00:00 AM,2094.25
1/6/16,11:15:00 AM,2094
1/6/16,11:30:00 AM,2093
1/6/16,11:45:00 AM,2095.5
1/6/16,12:00:00 PM,2094
1/6/16,12:15:00 PM,2094
1/6/16,12:30:00 PM,2092.25
1/6/16,12:45:00 PM,2094
1/6/16,1:00:00 PM,2095.25
1/6/16,1:15:00 PM,2096.75
1/6/16,1:30:00 PM,2095.5
1/6/16,1:45:00 PM,2097.75
1/6/16,2:00:00 PM,2097.5
1/6/16,2:15:00 PM,2098.25
1/6/16,2:30:00 PM,2098.25
1/6/16,2:45:00 PM,2097
1/6/16,3:00:00 PM,2097.25
1/6/16,3:30:00 PM,2097.25
1/6/16,3:45:00 PM,2097
2/6/16,9:30:00 AM,2092.5
2/6/16,9:45:00 AM,2092.5
2/6/16,10:00:00 AM,2094
2/6/16,10:15:00 AM,2093.5
2/6/16,10:30:00 AM,2094.5
2/6/16,10:45:00 AM,2095.5
2/6/16,11:00:00 AM,2093.25
2/6/16,11:15:00 AM,2093.5
2/6/16,11:30:00 AM,2094
2/6/16,11:45:00 AM,2096
2/6/16,12:00:00 PM,2096.25
2/6/16,12:15:00 PM,2096
2/6/16,12:30:00 PM,2097
2/6/16,12:45:00 PM,2098.25
2/6/16,1:00:00 PM,2099.5
2/6/16,1:15:00 PM,2099.75
2/6/16,1:30:00 PM,2099.25
2/6/16,1:45:00 PM,2100.25
2/6/16,2:00:00 PM,2099.75
2/6/16,2:15:00 PM,2101.5
2/6/16,2:30:00 PM,2101
2/6/16,2:45:00 PM,2103.25
2/6/16,3:00:00 PM,2103.5
2/6/16,3:30:00 PM,2104.25
2/6/16,3:45:00 PM,2103.5
3/6/16,9:30:00 AM,2087.75
3/6/16,9:45:00 AM,2091
3/6/16,10:00:00 AM,2088.25
3/6/16,10:15:00 AM,2089.5
3/6/16,10:30:00 AM,2093.5
3/6/16,10:45:00 AM,2095.5
3/6/16,11:00:00 AM,2094.75
3/6/16,11:15:00 AM,2095
3/6/16,11:30:00 AM,2093.75
3/6/16,11:45:00 AM,2092
3/6/16,12:00:00 PM,2093.25
3/6/16,12:15:00 PM,2092.25
3/6/16,12:30:00 PM,2094.75
3/6/16,12:45:00 PM,2095.5
3/6/16,1:00:00 PM,2095
3/6/16,1:15:00 PM,2096.75
3/6/16,1:30:00 PM,2099
3/6/16,1:45:00 PM,2099.25
3/6/16,2:00:00 PM,2099
3/6/16,2:15:00 PM,2099.25
3/6/16,2:30:00 PM,2099.5
3/6/16,2:45:00 PM,2097.5
3/6/16,3:00:00 PM,2098
3/6/16,3:30:00 PM,2098
3/6/16,3:45:00 PM,2097.25
6/6/16,9:30:00 AM,2107.5
6/6/16,9:45:00 AM,2108
6/6/16,10:00:00 AM,2108.5
6/6/16,10:15:00 AM,2107.5
6/6/16,10:30:00 AM,2108.5
6/6/16,10:45:00 AM,2106.75
6/6/16,11:00:00 AM,2105.5
6/6/16,11:15:00 AM,2105.25
6/6/16,11:30:00 AM,2106
6/6/16,11:45:00 AM,2103
6/6/16,12:00:00 PM,2106
6/6/16,12:15:00 PM,2106.25
6/6/16,12:30:00 PM,2105.75
6/6/16,12:45:00 PM,2108.5
6/6/16,1:00:00 PM,2109.5
6/6/16,1:15:00 PM,2111.5
6/6/16,1:30:00 PM,2110.75
6/6/16,1:45:00 PM,2110
6/6/16,2:00:00 PM,2110.5
6/6/16,2:15:00 PM,2109.5
6/6/16,2:30:00 PM,2110
6/6/16,2:45:00 PM,2108
6/6/16,3:00:00 PM,2108
6/6/16,3:30:00 PM,2108.75
6/6/16,3:45:00 PM,2108.5
7/6/16,9:30:00 AM,2115.25
7/6/16,9:45:00 AM,2113.5
7/6/16,10:00:00 AM,2114.5
7/6/16,10:15:00 AM,2116
7/6/16,10:30:00 AM,2116
7/6/16,10:45:00 AM,2115
7/6/16,11:00:00 AM,2115.75
7/6/16,11:15:00 AM,2116.25
7/6/16,11:30:00 AM,2117
7/6/16,11:45:00 AM,2117
7/6/16,12:00:00 PM,2117
7/6/16,12:15:00 PM,2117.75
7/6/16,12:30:00 PM,2116.75
7/6/16,12:45:00 PM,2115.5
7/6/16,1:00:00 PM,2116
7/6/16,1:15:00 PM,2116.5
7/6/16,1:30:00 PM,2115.75
7/6/16,1:45:00 PM,2114.75
7/6/16,2:00:00 PM,2114
7/6/16,2:15:00 PM,2114
7/6/16,2:30:00 PM,2110.75
7/6/16,2:45:00 PM,2111.25
7/6/16,3:00:00 PM,2110.5
7/6/16,3:30:00 PM,2110.25
7/6/16,3:45:00 PM,2110.25
8/6/16,9:30:00 AM,2115.75
8/6/16,9:45:00 AM,2114
8/6/16,10:00:00 AM,2113.5
8/6/16,10:15:00 AM,2113.25
8/6/16,10:30:00 AM,2115.75
8/6/16,10:45:00 AM,2115.5
8/6/16,11:00:00 AM,2117
8/6/16,11:15:00 AM,2117
8/6/16,11:30:00 AM,2115.75
8/6/16,11:45:00 AM,2116.25
8/6/16,12:00:00 PM,2116.25
8/6/16,12:15:00 PM,2114.75
8/6/16,12:30:00 PM,2115.5
8/6/16,12:45:00 PM,2115.75
8/6/16,1:00:00 PM,2116
8/6/16,1:15:00 PM,2118.25
8/6/16,1:30:00 PM,2118.5
8/6/16,1:45:00 PM,2118.5
8/6/16,2:00:00 PM,2119.25
8/6/16,2:15:00 PM,2117.25
8/6/16,2:30:00 PM,2117.75
8/6/16,2:45:00 PM,2118
8/6/16,3:00:00 PM,2118.25
8/6/16,3:30:00 PM,2117.5
8/6/16,3:45:00 PM,2117.75
9/6/16,9:30:00 AM,2110.25
9/6/16,9:45:00 AM,2109.75
9/6/16,10:00:00 AM,2110.5
9/6/16,10:15:00 AM,2108.5
9/6/16,10:30:00 AM,2108.25
9/6/16,10:45:00 AM,2108
9/6/16,11:00:00 AM,2107.25
9/6/16,11:15:00 AM,2109
9/6/16,11:30:00 AM,2110
9/6/16,11:45:00 AM,2111.25
9/6/16,12:00:00 PM,2111
9/6/16,12:15:00 PM,2113.5
9/6/16,12:30:00 PM,2112.5
9/6/16,12:45:00 PM,2111.5
9/6/16,1:00:00 PM,2113.25
9/6/16,1:15:00 PM,2112
9/6/16,1:30:00 PM,2115.25
9/6/16,1:45:00 PM,2114.75
9/6/16,2:00:00 PM,2114.5
9/6/16,2:15:00 PM,2114.75
9/6/16,2:30:00 PM,2115.5
9/6/16,2:45:00 PM,2114.5
9/6/16,3:00:00 PM,2114.5
9/6/16,3:30:00 PM,2113.75
9/6/16,3:45:00 PM,2113.75
10/6/16,9:30:00 AM,2091.5
10/6/16,9:45:00 AM,2091
10/6/16,10:00:00 AM,2092.75
10/6/16,10:15:00 AM,2091.25
10/6/16,10:30:00 AM,2090
10/6/16,10:45:00 AM,2091
10/6/16,11:00:00 AM,2088.75
10/6/16,11:15:00 AM,2087.25
10/6/16,11:30:00 AM,2088.25
10/6/16,11:45:00 AM,2088.75
10/6/16,12:00:00 PM,2088.5
10/6/16,12:15:00 PM,2089
10/6/16,12:30:00 PM,2086.5
10/6/16,12:45:00 PM,2083.25
10/6/16,1:00:00 PM,2080.25
10/6/16,1:15:00 PM,2081.5
10/6/16,1:30:00 PM,2082.75
10/6/16,1:45:00 PM,2082
10/6/16,2:00:00 PM,2079.75
10/6/16,2:15:00 PM,2082.5
10/6/16,2:30:00 PM,2083.5
10/6/16,2:45:00 PM,2086
10/6/16,3:00:00 PM,2087.25
10/6/16,3:30:00 PM,2087
10/6/16,3:45:00 PM,2087
13/06/2016,9:30:00 AM,2086.5
13/06/2016,9:45:00 AM,2085.25
13/06/2016,10:00:00 AM,2084
13/06/2016,10:15:00 AM,2084.5
13/06/2016,10:30:00 AM,2079.25
13/06/2016,10:45:00 AM,2076.75
13/06/2016,11:00:00 AM,2078.25
13/06/2016,11:15:00 AM,2079.5
13/06/2016,11:30:00 AM,2080.75
13/06/2016,11:45:00 AM,2081.25
13/06/2016,12:00:00 PM,2080
13/06/2016,12:15:00 PM,2081
13/06/2016,12:30:00 PM,2080.5
13/06/2016,12:45:00 PM,2076
13/06/2016,1:00:00 PM,2078.5
13/06/2016,1:15:00 PM,2076.75
13/06/2016,1:30:00 PM,2079.75
13/06/2016,1:45:00 PM,2076
13/06/2016,2:00:00 PM,2073
13/06/2016,2:15:00 PM,2073.5
13/06/2016,2:30:00 PM,2070.75
13/06/2016,2:45:00 PM,2070
13/06/2016,3:00:00 PM,2069.5
13/06/2016,3:30:00 PM,2068.75
13/06/2016,3:45:00 PM,2067.25
14/06/2016,9:30:00 AM,2063
14/06/2016,9:45:00 AM,2056.75
14/06/2016,10:00:00 AM,2056.75
14/06/2016,10:15:00 AM,2056.25
14/06/2016,10:30:00 AM,2060
14/06/2016,10:45:00 AM,2057.75
14/06/2016,11:00:00 AM,2060.25
14/06/2016,11:15:00 AM,2065.25
14/06/2016,11:30:00 AM,2062.25
14/06/2016,11:45:00 AM,2062
14/06/2016,12:00:00 PM,2059.75
14/06/2016,12:15:00 PM,2059.25
14/06/2016,12:30:00 PM,2060.25
14/06/2016,12:45:00 PM,2057.75
14/06/2016,1:00:00 PM,2060
14/06/2016,1:15:00 PM,2062.75
14/06/2016,1:30:00 PM,2060.75
14/06/2016,1:45:00 PM,2056.25
14/06/2016,2:00:00 PM,2062
14/06/2016,2:15:00 PM,2065.5
14/06/2016,2:30:00 PM,2066
14/06/2016,2:45:00 PM,2066.5
14/06/2016,3:00:00 PM,2066.25
14/06/2016,3:30:00 PM,2064.25
14/06/2016,3:45:00 PM,2064.75
15/06/2016,9:30:00 AM,2074
15/06/2016,9:45:00 AM,2073.25
15/06/2016,10:00:00 AM,2074.75
15/06/2016,10:15:00 AM,2070.75
15/06/2016,10:30:00 AM,2071.25
15/06/2016,10:45:00 AM,2073
15/06/2016,11:00:00 AM,2071.25
15/06/2016,11:15:00 AM,2072
15/06/2016,11:30:00 AM,2072.25
15/06/2016,11:45:00 AM,2070.25
15/06/2016,12:00:00 PM,2070.75
15/06/2016,12:15:00 PM,2072
15/06/2016,12:30:00 PM,2074
15/06/2016,12:45:00 PM,2074
15/06/2016,1:00:00 PM,2072
15/06/2016,1:15:00 PM,2070.25
15/06/2016,1:30:00 PM,2073
15/06/2016,1:45:00 PM,2073.75
15/06/2016,2:00:00 PM,2074.25
15/06/2016,2:15:00 PM,2074.25
15/06/2016,2:30:00 PM,2065.5
15/06/2016,2:45:00 PM,2063
15/06/2016,3:00:00 PM,2063.25
15/06/2016,3:30:00 PM,2062.25
15/06/2016,3:45:00 PM,2062.5
16/06/2016,9:30:00 AM,2044
16/06/2016,9:45:00 AM,2046
16/06/2016,10:00:00 AM,2049.25
16/06/2016,10:15:00 AM,2053.75
16/06/2016,10:30:00 AM,2051
16/06/2016,10:45:00 AM,2048
16/06/2016,11:00:00 AM,2050
16/06/2016,11:15:00 AM,2057
16/06/2016,11:30:00 AM,2062.25
16/06/2016,11:45:00 AM,2058.75
16/06/2016,12:00:00 PM,2060
16/06/2016,12:15:00 PM,2059
16/06/2016,12:30:00 PM,2058.75
16/06/2016,12:45:00 PM,2056.5
16/06/2016,1:00:00 PM,2062.5
16/06/2016,1:15:00 PM,2061.75
16/06/2016,1:30:00 PM,2063.5
16/06/2016,1:45:00 PM,2064
16/06/2016,2:00:00 PM,2065.75
16/06/2016,2:15:00 PM,2069
16/06/2016,2:30:00 PM,2070.75
16/06/2016,2:45:00 PM,2070
16/06/2016,3:00:00 PM,2070.25
16/06/2016,3:30:00 PM,2070.5
16/06/2016,3:45:00 PM,2069.5
17/06/2016,9:30:00 AM,2059.75
17/06/2016,9:45:00 AM,2058.75
17/06/2016,10:00:00 AM,2056
17/06/2016,10:15:00 AM,2053.75
17/06/2016,10:30:00 AM,2057.25
17/06/2016,10:45:00 AM,2057.25
17/06/2016,11:00:00 AM,2061.75
17/06/2016,11:15:00 AM,2061.25
17/06/2016,11:30:00 AM,2060.25
17/06/2016,11:45:00 AM,2058.75
17/06/2016,12:00:00 PM,2059.75
17/06/2016,12:15:00 PM,2060.5
17/06/2016,12:30:00 PM,2061
17/06/2016,12:45:00 PM,2061.5
17/06/2016,1:00:00 PM,2061.25
17/06/2016,1:15:00 PM,2063.25
17/06/2016,1:30:00 PM,2065.25
17/06/2016,1:45:00 PM,2064.5
17/06/2016,2:00:00 PM,2063.5
17/06/2016,2:15:00 PM,2062.75
17/06/2016,2:30:00 PM,2061.75
17/06/2016,2:45:00 PM,2062
17/06/2016,3:00:00 PM,2058.75
17/06/2016,3:30:00 PM,2060
17/06/2016,3:45:00 PM,2059.75
20/06/2016,9:30:00 AM,2088.5
20/06/2016,9:45:00 AM,2088.25
20/06/2016,10:00:00 AM,2087.75
20/06/2016,10:15:00 AM,2088.25
20/06/2016,10:30:00 AM,2087
20/06/2016,10:45:00 AM,2085.75
20/06/2016,11:00:00 AM,2084.5
20/06/2016,11:15:00 AM,2084.75
20/06/2016,11:30:00 AM,2084.25
20/06/2016,11:45:00 AM,2085.75
20/06/2016,12:00:00 PM,2082.5
20/06/2016,12:15:00 PM,2082.75
20/06/2016,12:30:00 PM,2084.75
20/06/2016,12:45:00 PM,2084.75
20/06/2016,1:00:00 PM,2082.5
20/06/2016,1:15:00 PM,2081.5
20/06/2016,1:30:00 PM,2082.25
20/06/2016,1:45:00 PM,2084.25
20/06/2016,2:00:00 PM,2082.5
20/06/2016,2:15:00 PM,2078.5
20/06/2016,2:30:00 PM,2079.5
20/06/2016,2:45:00 PM,2075
20/06/2016,3:00:00 PM,2074.5
20/06/2016,3:30:00 PM,2075.5
20/06/2016,3:45:00 PM,2082.75
21/06/2016,9:30:00 AM,2078.75
21/06/2016,9:45:00 AM,2077.5
21/06/2016,10:00:00 AM,2081.5
21/06/2016,10:15:00 AM,2079.5
21/06/2016,10:30:00 AM,2077.75
21/06/2016,10:45:00 AM,2079
21/06/2016,11:00:00 AM,2078
21/06/2016,11:15:00 AM,2081
21/06/2016,11:30:00 AM,2080.75
21/06/2016,11:45:00 AM,2078.75
21/06/2016,12:00:00 PM,2079.25
21/06/2016,12:15:00 PM,2078.5
21/06/2016,12:30:00 PM,2078
21/06/2016,12:45:00 PM,2079.25
21/06/2016,1:00:00 PM,2081.25
21/06/2016,1:15:00 PM,2082
21/06/2016,1:30:00 PM,2083.5
21/06/2016,1:45:00 PM,2082.25
21/06/2016,2:00:00 PM,2081.5
21/06/2016,2:15:00 PM,2084.25
21/06/2016,2:30:00 PM,2081.25
21/06/2016,2:45:00 PM,2080.25
21/06/2016,3:00:00 PM,2080.25
21/06/2016,3:30:00 PM,2078.75
21/06/2016,3:45:00 PM,2079.25
22/06/2016,9:30:00 AM,2090
22/06/2016,9:45:00 AM,2089.25
22/06/2016,10:00:00 AM,2088.5
22/06/2016,10:15:00 AM,2090.5
22/06/2016,10:30:00 AM,2086
22/06/2016,10:45:00 AM,2086.75
22/06/2016,11:00:00 AM,2086.25
22/06/2016,11:15:00 AM,2082
22/06/2016,11:30:00 AM,2081.25
22/06/2016,11:45:00 AM,2082.25
22/06/2016,12:00:00 PM,2078.25
22/06/2016,12:15:00 PM,2079.25
22/06/2016,12:30:00 PM,2081.25
22/06/2016,12:45:00 PM,2082.25
22/06/2016,1:00:00 PM,2082.5
22/06/2016,1:15:00 PM,2082.5
22/06/2016,1:30:00 PM,2080
22/06/2016,1:45:00 PM,2080.75
22/06/2016,2:00:00 PM,2079.5
22/06/2016,2:15:00 PM,2077.75
22/06/2016,2:30:00 PM,2077.75
22/06/2016,2:45:00 PM,2076.5
22/06/2016,3:00:00 PM,2077.25
22/06/2016,3:30:00 PM,2077.5
22/06/2016,3:45:00 PM,2077
23/06/2016,9:30:00 AM,2093.25
23/06/2016,9:45:00 AM,2094
23/06/2016,10:00:00 AM,2096.75
23/06/2016,10:15:00 AM,2098.25
23/06/2016,10:30:00 AM,2097.5
23/06/2016,10:45:00 AM,2098.25
23/06/2016,11:00:00 AM,2098.25
23/06/2016,11:15:00 AM,2097.5
23/06/2016,11:30:00 AM,2096.5
23/06/2016,11:45:00 AM,2096.75
23/06/2016,12:00:00 PM,2096.5
23/06/2016,12:15:00 PM,2097
23/06/2016,12:30:00 PM,2095.75
23/06/2016,12:45:00 PM,2096
23/06/2016,1:00:00 PM,2096.5
23/06/2016,1:15:00 PM,2096.5
23/06/2016,1:30:00 PM,2096.5
23/06/2016,1:45:00 PM,2098
23/06/2016,2:00:00 PM,2097.75
23/06/2016,2:15:00 PM,2096.75
23/06/2016,2:30:00 PM,2100
23/06/2016,2:45:00 PM,2104.75
23/06/2016,3:00:00 PM,2106.25
23/06/2016,3:30:00 PM,2109
23/06/2016,3:45:00 PM,2113.25
24/06/2016,9:30:00 AM,2055.75
24/06/2016,9:45:00 AM,2050.75
24/06/2016,10:00:00 AM,2050
24/06/2016,10:15:00 AM,2047.5
24/06/2016,10:30:00 AM,2048.5
24/06/2016,10:45:00 AM,2049
24/06/2016,11:00:00 AM,2042.5
24/06/2016,11:15:00 AM,2044.25
24/06/2016,11:30:00 AM,2039.5
24/06/2016,11:45:00 AM,2038.25
24/06/2016,12:00:00 PM,2040
24/06/2016,12:15:00 PM,2040.25
24/06/2016,12:30:00 PM,2041.75
24/06/2016,12:45:00 PM,2041.5
24/06/2016,1:00:00 PM,2042.5
24/06/2016,1:15:00 PM,2035.75
24/06/2016,1:30:00 PM,2032.75
